year,player_id,player_name,LOOKUP Column,position,nfl_team,weeks_played,total_fantasy_points,avg_points_per_game
2022,3187,Ryan Kelly,2022Ryan Kelly,C,MIN,16,0,0
2022,3188,Sheldon Rankins,2022Sheldon Rankins,DT,HOU,14,0,0
2022,3197,Emmanuel Ogbah,2022Emmanuel Ogbah,DE,JAX,15,0,0
2022,3222,Deion Jones,2022Deion Jones,LB,TB,16,0,0
2022,3226,Cody Whitehair,2022Cody Whitehair,OL,,15,0,0
2022,3232,Adam Gotsis,2022Adam Gotsis,DE,TB,14,0,0
2022,3241,Jonathan Bullard,2022Jonathan Bullard,DE,NO,15,0,0
2022,3256,Javon Hargrave,2022Javon Hargrave,DT,MIN,16,0,0
2022,3301,Connor McGovern,2022Connor McGovern,OL,,16,0,0
2022,3339,Devante Bond,2022Devante Bond,LB,,16,0,0
2022,3345,Anthony Brown,2022Anthony Brown,CB,,16,0,0
2022,3433,Alex Erickson,2022Alex Erickson,WR,,16,0,0
2022,3676,Trevon Coley,2022Trevon Coley,DT,,16,0,0
2022,3888,Lucas Patrick,2022Lucas Patrick,G,CIN,16,0,0
2022,4056,Jabrill Peppers,2022Jabrill Peppers,DB,PIT,16,0,0
2022,4061,Davis Webb,2022Davis Webb,QB,,15,0,0
2022,4063,Haason Reddick,2022Haason Reddick,LB,TB,16,0,0
2022,4076,Ryan Ramczyk,2022Ryan Ramczyk,T,,16,0,0
2022,4106,Larry Ogunjobi,2022Larry Ogunjobi,DT,BUF,15,0,0
2022,4117,Derek Rivers,2022Derek Rivers,DE,,16,0,0
2022,412,Jason Peters,2022Jason Peters,OL,,15,0,0
2022,4129,Jourdan Lewis,2022Jourdan Lewis,CB,JAX,16,0,0
2022,4135,Trey Hendrickson,2022Trey Hendrickson,DE,CIN,15,0,0
2022,4168,Grover Stewart,2022Grover Stewart,DT,IND,16,0,0
2022,4170,Samson Ebukam,2022Samson Ebukam,DE,IND,15,0,0
2022,4209,Danny Isidora,2022Danny Isidora,OL,,7,0,0
2022,4225,Tanner Vallejo,2022Tanner Vallejo,LB,,16,0,0
2022,4230,Brandon Wilson,2022Brandon Wilson,DB,,16,0,0
2022,4274,David Moore,2022David Moore,WR,CAR,1,0,0
2022,4413,Eric Wilson,2022Eric Wilson,LB,MIN,16,0,0
2022,4426,Harvey Langi,2022Harvey Langi,LB,,14,0,0
2022,4453,Victor Bolden,2022Victor Bolden,WR,,9,0,0
2022,4647,Colin Thompson,2022Colin Thompson,TE,,16,0,0
2022,4654,Cameron Johnston,2022Cameron Johnston,P,BUF,16,0,0
2022,4716,Dan Skipper,2022Dan Skipper,T,DET,16,0,0
2022,4863,Josh Rosen,2022Josh Rosen,QB,,7,0,0
2022,4974,Terrell Edmunds,2022Terrell Edmunds,DB,LV,14,0,0
2022,4977,Isaiah Wynn,2022Isaiah Wynn,OL,,12,0,0
2022,4978,Rashaan Evans,2022Rashaan Evans,LB,,16,0,0
2022,4980,Leighton Vander Esch,2022Leighton Vander Esch,LB,,14,0,0
2022,4989,Austin Corbett,2022Austin Corbett,OL,CAR,16,0,0
2022,5036,Justin Reid,2022Justin Reid,DB,NO,16,0,0
2022,5062,Mason Cole,2022Mason Cole,OL,,16,0,0
2022,5063,Justin Jones,2022Justin Jones,DT,ARI,16,0,0
2022,5074,Micah Kiser,2022Micah Kiser,LB,,16,0,0
2022,5081,Genard Avery,2022Genard Avery,LB,,15,0,0
2022,5092,Troy Fumagalli,2022Troy Fumagalli,TE,,8,0,0
2022,5120,Danny Etling,2022Danny Etling,QB,,16,0,0
2022,5123,Trenton Cannon,2022Trenton Cannon,RB,,16,0,0
2022,5130,Auden Tate,2022Auden Tate,WR,,12,0,0
2022,5183,Ola Adeniyi,2022Ola Adeniyi,LB,,9,0,0
2022,5218,Demone Harris,2022Demone Harris,DE,,11,0,0
2022,5302,Bilal Nichols,2022Bilal Nichols,DT,ARI,16,0,0
2022,5345,Matthew Adams,2022Matthew Adams,LB,,14,0,0
2022,5348,Kyzir White,2022Kyzir White,LB,TEN,16,0,0
2022,5351,Da'Shawn Hand,2022Da'Shawn Hand,DT,LAC,16,0,0
2022,5369,Dane Cruikshank,2022Dane Cruikshank,DB,,12,0,0
2022,5372,D.J. Reed,2022D.J. Reed,CB,DET,16,0,0
2022,5388,Danny Johnson,2022Danny Johnson,CB,,16,0,0
2022,5461,Trent Sieg,2022Trent Sieg,LS,DAL,16,0,0
2022,550,Jerry Hughes,2022Jerry Hughes,DE,,16,0,0
2022,5520,Jonathan Owens,2022Jonathan Owens,DB,CHI,16,0,0
2022,5534,Elijah Campbell,2022Elijah Campbell,DB,MIA,15,0,0
2022,5583,Craig James,2022Craig James,CB,,16,0,0
2022,5855,Garrett Bradbury,2022Garrett Bradbury,C,NE,12,0,0
2022,5864,Byron Murphy,2022Byron Murphy,CB,MIN,11,0,0
2022,5869,Michael Jordan,2022Michael Jordan,G,TB,16,0,0
2022,5871,Zach Allen,2022Zach Allen,DE,DEN,13,0,0
2022,5893,C.J. Gardner-Johnson,2022C.J. Gardner-Johnson,DB,,16,0,0
2022,5895,Chris Lindstrom,2022Chris Lindstrom,G,ATL,16,0,0
2022,5901,Tytus Howard,2022Tytus Howard,OL,HOU,16,0,0
2022,5912,Carl Granderson,2022Carl Granderson,DE,NO,15,0,0
2022,5956,Isaiah Prince,2022Isaiah Prince,T,,16,0,0
2022,5963,Nate Herbig,2022Nate Herbig,G,,15,0,0
2022,5982,Marquise Blair,2022Marquise Blair,DB,,13,0,0
2022,6120,Christian Wilkins,2022Christian Wilkins,DT,,16,0,0
2022,6125,Jeffery Simmons,2022Jeffery Simmons,DT,TEN,14,0,0
2022,6128,Rock Ya-Sin,2022Rock Ya-Sin,CB,DET,12,0,0
2022,6179,Jahlani Tavai,2022Jahlani Tavai,LB,NE,16,0,0
2022,6213,Trey Pipkins,2022Trey Pipkins,T,LAC,13,0,0
2022,6283,Corey Ballentine,2022Corey Ballentine,CB,DAL,15,0,0
2022,6416,Andrew Wingard,2022Andrew Wingard,DB,JAX,16,0,0
2022,6645,Anthony Chesley,2022Anthony Chesley,CB,,13,0,0
2022,6651,Anthony Pittman,2022Anthony Pittman,LB,,16,0,0
2022,6792,Javon Kinlaw,2022Javon Kinlaw,DT,WAS,14,0,0
2022,6795,Ross Blacklock,2022Ross Blacklock,DT,,11,0,0
2022,6808,Josh Jones,2022Josh Jones,OL,SEA,16,0,0
2022,6818,Nnamdi Madubuike,2022Nnamdi Madubuike,DT,BAL,16,0,0
2022,6825,Neville Gallimore,2022Neville Gallimore,DT,IND,15,0,0
2022,6829,Kristian Fulton,2022Kristian Fulton,CB,KC,10,0,0
2022,6872,Kyle Dugger,2022Kyle Dugger,DB,NE,14,0,0
2022,6876,A.J. Green,2022A.J. Green,CB,LAR,16,0,0
2022,6880,Logan Wilson,2022Logan Wilson,LB,CIN,15,0,0
2022,6889,Colton McKivitz,2022Colton McKivitz,OL,SF,16,0,0
2022,6907,Nick Harris,2022Nick Harris,C,,16,0,0
2022,6939,Binjimen Victor,2022Binjimen Victor,WR,,16,0,0
2022,6942,Jack Driscoll,2022Jack Driscoll,T,,16,0,0
2022,6987,Hakeem Adeniji,2022Hakeem Adeniji,G,DAL,15,0,0
2022,7014,Joe Bachie,2022Joe Bachie,LB,TEN,16,0,0
2022,7016,Jeremy Chinn,2022Jeremy Chinn,DB,LV,16,0,0
2022,7060,Ben Bartch,2022Ben Bartch,OL,SF,16,0,0
2022,7140,Lachavious Simmons,2022Lachavious Simmons,OL,,15,0,0
2022,7144,Clay Johnston,2022Clay Johnston,LB,,16,0,0
2022,7150,Chris Jackson,2022Chris Jackson,DB,,16,0,0
2022,7191,Jaylon Moore,2022Jaylon Moore,WR,,16,0,0
2022,7208,Josh Thomas,2022Josh Thomas,DB,,16,0,0
2022,7229,Dieter Eiselen,2022Dieter Eiselen,OL,,16,0,0
2022,7259,Bobby Price,2022Bobby Price,DB,,16,0,0
2022,7298,Darryl Williams,2022Darryl Williams,OL,,16,0,0
2022,7327,T.J. Smith,2022T.J. Smith,DT,,16,0,0
2022,7357,Dan Chisena,2022Dan Chisena,WR,CAR,16,0,0
2022,7371,Jordan Steckler,2022Jordan Steckler,OL,,16,0,0
2022,7404,Noah Togiai,2022Noah Togiai,TE,,16,0,0
2022,7458,Isaiah Zuber,2022Isaiah Zuber,WR,,16,0,0
2022,7541,Cornell Powell,2022Cornell Powell,WR,,16,0,0
2022,7605,Kyle Trask,2022Kyle Trask,QB,,2,0,0
2022,7635,Jaelan Phillips,2022Jaelan Phillips,LB,MIA,16,0,0
2022,7638,Alijah Vera-Tucker,2022Alijah Vera-Tucker,OL,NYJ,16,0,0
2022,7647,Pete Werner,2022Pete Werner,LB,NO,11,0,0
2022,7658,Kelvin Joseph,2022Kelvin Joseph,CB,,15,0,0
2022,7659,Tre'von Moehrig,2022Tre'von Moehrig,DB,CAR,14,0,0
2022,7693,Chauncey Golston,2022Chauncey Golston,DE,NYG,14,0,0
2022,7698,Andre Cisco,2022Andre Cisco,DB,NYJ,14,0,0
2022,7726,Derrick Barnes,2022Derrick Barnes,LB,DET,14,0,0
2022,7727,Cam Sample,2022Cam Sample,DE,CIN,16,0,0
2022,7740,Kobe Jones,2022Kobe Jones,LB,,15,0,0
2022,7750,Grant Stuard,2022Grant Stuard,LB,DET,14,0,0
2022,7762,James Wiggins,2022James Wiggins,DB,,1,0,0
2022,7776,Israel Mukuamu,2022Israel Mukuamu,DB,,16,0,0
2022,7785,Cole Van Lanen,2022Cole Van Lanen,OL,JAX,15,0,0
2022,7791,Jonathan Marshall,2022Jonathan Marshall,DT,,13,0,0
2022,7795,Rodarius Williams,2022Rodarius Williams,CB,,12,0,0
2022,7797,Jaylen Twyman,2022Jaylen Twyman,DT,,15,0,0
2022,7799,Roy Lopez,2022Roy Lopez,DT,DET,16,0,0
2022,7800,Deonte Brown,2022Deonte Brown,G,,16,0,0
2022,7806,Hamsah Nasirildeen,2022Hamsah Nasirildeen,LB,,16,0,0
2022,7823,Nate Hobbs,2022Nate Hobbs,CB,GB,16,0,0
2022,7835,Michael Carter,2022Michael Carter,CB,NYJ,16,0,0
2022,7869,David Moore,2022David Moore,G,,5,0,0
2022,7889,Jerry Jacobs,2022Jerry Jacobs,CB,,16,0,0
2022,7892,AJ Parker,2022AJ Parker,CB,,15,0,0
2022,7931,Forrest Merrill,2022Forrest Merrill,DT,,16,0,0
2022,7947,Kayode Awosika,2022Kayode Awosika,OL,DET,12,0,0
2022,7970,Ar'Darius Washington,2022Ar'Darius Washington,DB,BAL,16,0,0
2022,7996,Dillon Stoner,2022Dillon Stoner,WR,,16,0,0
2022,8023,Nolan Laufenberg,2022Nolan Laufenberg,G,,16,0,0
2022,8034,Alfredo Gutierrez,2022Alfredo Gutierrez,OL,,16,0,0
2022,8068,C.J. Saunders,2022C.J. Saunders,WR,,16,0,0
2022,8107,Nikola Kalinic,2022Nikola Kalinic,TE,CHI,16,0,0
2022,8109,Drew Desjarlais,2022Drew Desjarlais,OL,,9,0,0
2022,8184,D'Vonte Price,2022D'Vonte Price,RB,,16,0,0
2022,8185,Johnny Johnson,2022Johnny Johnson,WR,,16,0,0
2022,8232,Jaquarii Roberson,2022Jaquarii Roberson,WR,,9,0,0
2022,8269,Jordan Davis,2022Jordan Davis,DL,PHI,16,0,0
2022,8276,Jalyn Armour-Davis,2022Jalyn Armour-Davis,DB,TEN,10,0,0
2022,8279,Perrion Winfrey,2022Perrion Winfrey,DL,DAL,12,0,0
2022,8303,Roger McCreary,2022Roger McCreary,DB,LAR,16,0,0
2022,8310,Cor'Dale Flott,2022Cor'Dale Flott,DB,NYG,11,0,0
2022,8316,Micheal Clemons,2022Micheal Clemons,DL,NYJ,15,0,0
2022,8322,Jesse Luketa,2022Jesse Luketa,LB,,9,0,0
2022,8334,Malcolm Rodriguez,2022Malcolm Rodriguez,LB,DET,15,0,0
2022,8362,Leo Chenal,2022Leo Chenal,LB,KC,16,0,0
2022,8363,Jack Sanborn,2022Jack Sanborn,LB,DAL,16,0,0
2022,8367,D'Marco Jackson,2022D'Marco Jackson,LB,CHI,16,0,0
2022,8373,Jaylen Watson,2022Jaylen Watson,DB,KC,16,0,0
2022,8388,Troy Andersen,2022Troy Andersen,LB,ATL,16,0,0
2022,8392,Nick Cross,2022Nick Cross,DB,IND,16,0,0
2022,8431,Chase Garbers,2022Chase Garbers,QB,,16,0,0
2022,8435,Kwamie Lassiter,2022Kwamie Lassiter,WR,,16,0,0
2022,8442,Jarrett Guarantano,2022Jarrett Guarantano,QB,,6,0,0
2022,8444,Trevor Penning,2022Trevor Penning,T,NO,16,0,0
2022,8445,Zion Johnson,2022Zion Johnson,G,LAC,16,0,0
2022,8466,Jake Camarda,2022Jake Camarda,P,,16,0,0
2022,8467,Jordan Stout,2022Jordan Stout,P,BAL,16,0,0
2022,8471,Marcus McKethan,2022Marcus McKethan,OL,,16,0,0
2022,8480,Jamaree Salyer,2022Jamaree Salyer,OL,LAC,16,0,0
2022,8483,Kyron Johnson,2022Kyron Johnson,DE,,15,0,0
2022,8494,James Houston,2022James Houston,LB,DAL,16,0,0
2022,8499,Justin Shaffer,2022Justin Shaffer,OL,,16,0,0
2022,8511,Rasheed Walker,2022Rasheed Walker,OL,GB,7,0,0
2022,8518,Thayer Munford,2022Thayer Munford,OL,CLE,16,0,0
2022,8542,Tristin McCollum,2022Tristin McCollum,DB,LV,16,0,0
2022,8555,Chuck Wiley,2022Chuck Wiley,LB,,3,0,0
2022,8570,Derek Wright,2022Derek Wright,WR,,16,0,0
2022,8586,Ferrod Gardner,2022Ferrod Gardner,DB,,1,0,0
2022,8610,Caleb Jones,2022Caleb Jones,T,,11,0,0
2022,8615,Tayler Hawkins,2022Tayler Hawkins,DB,,16,0,0
2022,8672,Lewis Kidd,2022Lewis Kidd,OL,,12,0,0
2022,8677,Isaiah Pryor,2022Isaiah Pryor,LB,,2,0,0
2022,8702,Jaylon Jones,2022Jaylon Jones,CB,CHI,16,0,0
2022,8712,William Dunkle,2022William Dunkle,OL,,16,0,0
2022,8729,Chris Glaser,2022Chris Glaser,G,,10,0,0
2022,8784,Devin Cochran,2022Devin Cochran,OL,DET,16,0,0
2022,8811,James Empey,2022James Empey,C,,16,0,0
2022,8840,Cole Fotheringham,2022Cole Fotheringham,TE,,16,0,0
2022,8860,Tony Adams,2022Tony Adams,DB,NYJ,10,0,0
2022,8861,Irvin Charles,2022Irvin Charles,WR,NYJ,16,0,0
2022,8863,Kaylon Geiger,2022Kaylon Geiger,WR,,16,0,0
2022,8870,Olakunle Fatukasi,2022Olakunle Fatukasi,LB,,16,0,0
2022,8872,Don Gardner,2022Don Gardner,CB,,16,0,0
2022,8889,William Kwenkeu,2022William Kwenkeu,LB,,16,0,0
2022,8918,Alex Akingbulu,2022Alex Akingbulu,OL,,16,0,0
2022,1028,Vinny Curry,2022Vinny Curry,DE,,15,0,0
2022,1120,Julian Stanford,2022Julian Stanford,LB,,13,0,0
2022,1186,Akiem Hicks,2022Akiem Hicks,DT,,10,0,0
2022,1202,Johnny Hekker,2022Johnny Hekker,P,TEN,16,0,0
2022,131,Duane Brown,2022Duane Brown,T,,16,0,0
2022,1366,Duron Harmon,2022Duron Harmon,DB,,16,0,0
2022,1414,Nick Williams,2022Nick Williams,DE,,16,0,0
2022,1550,Ryan Griffin,2022Ryan Griffin,QB,,16,0,0
2022,1552,Terron Armstead,2022Terron Armstead,T,,13,0,0
2022,1561,Steven Means,2022Steven Means,LB,,16,0,0
2022,1703,Michael J. Thomas,2022Michael J. Thomas,DB,,16,0,0
2022,1947,Jadeveon Clowney,2022Jadeveon Clowney,DE,DAL,12,0,0
2022,2141,Corey Linsley,2022Corey Linsley,C,,13,0,0
2022,2318,Andrus Peat,2022Andrus Peat,OL,PIT,12,0,0
2022,2324,Cameron Erving,2022Cameron Erving,T,,16,0,0
2022,2339,Donovan Smith,2022Donovan Smith,T,,13,0,0
2022,2343,Preston Smith,2022Preston Smith,LB,WAS,16,0,0
2022,2353,Denzel Perryman,2022Denzel Perryman,LB,LAC,13,0,0
2022,2363,Markus Golden,2022Markus Golden,LB,,16,0,0
2022,2395,Carl Davis,2022Carl Davis,DT,,15,0,0
2022,2398,Henry Anderson,2022Henry Anderson,DE,,15,0,0
2022,2432,Damien Wilson,2022Damien Wilson,LB,,16,0,0
2022,2433,Jon Feliciano,2022Jon Feliciano,OG,,15,0,0
2022,2435,Shaq Mason,2022Shaq Mason,OL,,16,0,0
2022,2511,Christian Ringo,2022Christian Ringo,DT,,7,0,0
2022,2543,Trent Brown,2022Trent Brown,OL,HOU,16,0,0
2022,3166,Myles Jack,2022Myles Jack,LB,,15,0,0
2022,3172,DeForest Buckner,2022DeForest Buckner,DT,IND,16,0,0
2022,3247,Joe Thuney,2022Joe Thuney,OL,CHI,14,0,0
2022,3250,Le'Raven Clark,2022Le'Raven Clark,T,,15,0,0
2022,3251,Jordan Jenkins,2022Jordan Jenkins,DE,,16,0,0
2022,3252,Kendall Fuller,2022Kendall Fuller,CB,DET,16,0,0
2022,3268,Eric Murray,2022Eric Murray,DB,JAX,16,0,0
2022,3279,Juston Burris,2022Juston Burris,DB,,10,0,0
2022,3369,Elandon Roberts,2022Elandon Roberts,LB,LV,16,0,0
2022,3373,Will Parks,2022Will Parks,DB,,15,0,0
2022,3502,Romeo Okwara,2022Romeo Okwara,LB,,15,0,0
2022,3526,Roy Robertson-Harris,2022Roy Robertson-Harris,DE,NYG,16,0,0
2022,3714,Charles Washington,2022Charles Washington,DB,,14,0,0
2022,3747,Cory Littleton,2022Cory Littleton,LB,,14,0,0
2022,3973,Myles Garrett,2022Myles Garrett,DE,CLE,15,0,0
2022,4065,Derek Barnett,2022Derek Barnett,DE,HOU,16,0,0
2022,4085,Adam Shaheen,2022Adam Shaheen,TE,,16,0,0
2022,4086,DeMarcus Walker,2022DeMarcus Walker,DE,,16,0,0
2022,4094,Forrest Lamp,2022Forrest Lamp,OL,,7,0,0
2022,4096,Justin Evans,2022Justin Evans,SS,,15,0,0
2022,4099,Duke Riley,2022Duke Riley,LB,,16,0,0
2022,4112,Tarell Basham,2022Tarell Basham,DE,,13,0,0
2022,4113,Dawuane Smoot,2022Dawuane Smoot,DE,JAX,16,0,0
2022,4138,Cameron Sutton,2022Cameron Sutton,CB,,15,0,0
2022,4145,Vince Biegel,2022Vince Biegel,LB,,16,0,0
2022,4174,Deatrich Wise,2022Deatrich Wise,DE,WAS,16,0,0
2022,4180,Rayshawn Jenkins,2022Rayshawn Jenkins,DB,CLE,16,0,0
2022,4203,Anthony Walker,2022Anthony Walker,LB,IND,16,0,0
2022,4224,Chuck Clark,2022Chuck Clark,DB,PIT,16,0,0
2022,4259,Al-Quadin Muhammad,2022Al-Quadin Muhammad,DE,DET,15,0,0
2022,4282,Corey Levin,2022Corey Levin,G,TEN,16,0,0
2022,4325,Thomas Hennessy,2022Thomas Hennessy,LS,NYJ,16,0,0
2022,4331,Rigoberto Sanchez,2022Rigoberto Sanchez,P,IND,16,0,0
2022,439,JJ Jansen,2022JJ Jansen,LS,CAR,16,0,0
2022,4503,Arthur Maulet,2022Arthur Maulet,CB,DET,16,0,0
2022,4948,Orlando Brown,2022Orlando Brown,T,CIN,16,0,0
2022,4960,Roquan Smith,2022Roquan Smith,LB,BAL,16,0,0
2022,4969,Vita Vea,2022Vita Vea,DT,TB,14,0,0
2022,4971,Derwin James,2022Derwin James,DB,LAC,13,0,0
2022,4979,Jaire Alexander,2022Jaire Alexander,CB,BAL,15,0,0
2022,4999,Josh Sweat,2022Josh Sweat,DE,ARI,16,0,0
2022,5013,Anthony Miller,2022Anthony Miller,WR,,16,0,0
2022,5017,Jessie Bates,2022Jessie Bates,DB,ATL,16,0,0
2022,5025,Ronnie Harrison,2022Ronnie Harrison,DB,ATL,16,0,0
2022,5049,Harrison Phillips,2022Harrison Phillips,DT,NYJ,16,0,0
2022,5065,Brandon Parker,2022Brandon Parker,T,SF,16,0,0
2022,5067,Arden Key,2022Arden Key,DE,TEN,16,0,0
2022,5073,Sebastian Joseph-Day,2022Sebastian Joseph-Day,DT,TEN,15,0,0
2022,5076,John Kelly,2022John Kelly,RB,,16,0,0
2022,5128,Logan Woodside,2022Logan Woodside,QB,,15,0,0
2022,5191,Taylor Stallworth,2022Taylor Stallworth,DT,,15,0,0
2022,5222,Jalen Davis,2022Jalen Davis,CB,CIN,13,0,0
2022,525,Morgan Cox,2022Morgan Cox,LS,TEN,16,0,0
2022,5257,Tim Boyle,2022Tim Boyle,QB,,11,0,0
2022,529,Carlos Dunlap,2022Carlos Dunlap,DL,,16,0,0
2022,5297,Zach Sieler,2022Zach Sieler,DT,MIA,16,0,0
2022,5314,Logan Cooke,2022Logan Cooke,P,JAX,16,0,0
2022,5316,Will Clapp,2022Will Clapp,C,NO,16,0,0
2022,5318,Ja'Whaun Bentley,2022Ja'Whaun Bentley,LB,,16,0,0
2022,5370,Marcell Harris,2022Marcell Harris,LB,,16,0,0
2022,5375,Jordan Whitehead,2022Jordan Whitehead,DB,,16,0,0
2022,5378,Jacob Martin,2022Jacob Martin,DE,WAS,16,0,0
2022,5424,Tony Brown,2022Tony Brown,DB,,15,0,0
2022,5445,George Odum,2022George Odum,DB,,16,0,0
2022,5466,John Franklin-Myers,2022John Franklin-Myers,DT,DEN,16,0,0
2022,5495,Austin Larkin,2022Austin Larkin,DE,,6,0,0
2022,5580,Frankie Luvu,2022Frankie Luvu,LB,WAS,14,0,0
2022,5757,Josh Woods,2022Josh Woods,LB,ATL,16,0,0
2022,5827,Tevaughn Campbell,2022Tevaughn Campbell,CB,,7,0,0
2022,5828,Diontae Spencer,2022Diontae Spencer,WR,,12,0,0
2022,5860,Johnathan Abram,2022Johnathan Abram,DB,,14,0,0
2022,5862,Brian Burns,2022Brian Burns,DE,NYG,16,0,0
2022,5876,Julian Love,2022Julian Love,DB,SEA,16,0,0
2022,5894,Germaine Pratt,2022Germaine Pratt,LB,IND,15,0,0
2022,5898,Michael Deiter,2022Michael Deiter,OL,WAS,16,0,0
2022,5910,Ben Powers,2022Ben Powers,G,DEN,16,0,0
2022,5913,Connor McGovern,2022Connor McGovern,G,BUF,14,0,0
2022,5920,Will Harris,2022Will Harris,DB,WAS,14,0,0
2022,5936,Nate Davis,2022Nate Davis,G,,14,0,0
2022,5954,Jordan Brailford,2022Jordan Brailford,DE,,7,0,0
2022,5989,Trysten Hill,2022Trysten Hill,DT,,14,0,0
2022,5996,Porter Gustin,2022Porter Gustin,DE,,16,0,0
2022,6004,Andre James,2022Andre James,C,LAC,14,0,0
2022,6006,Byron Cowart,2022Byron Cowart,DT,NYJ,16,0,0
2022,6014,Rashad Fenton,2022Rashad Fenton,CB,,8,0,0
2022,6029,Jackson Barton,2022Jackson Barton,T,,8,0,0
2022,6040,Tyree Jackson,2022Tyree Jackson,TE,WAS,16,0,0
2022,6093,Jake Bailey,2022Jake Bailey,P,MIA,16,0,0
2022,6114,Zack Bailey,2022Zack Bailey,G,,16,0,0
2022,6118,Quinnen Williams,2022Quinnen Williams,DT,NYJ,15,0,0
2022,6119,Devin White,2022Devin White,LB,LV,16,0,0
2022,6122,Jonah Williams,2022Jonah Williams,T,ARI,16,0,0
2022,6131,Mack Wilson,2022Mack Wilson,LB,ARI,16,0,0
2022,6132,Oshane Ximines,2022Oshane Ximines,LB,,14,0,0
2022,6148,Preston Williams,2022Preston Williams,WR,,16,0,0
2022,6183,Andrew Van Ginkel,2022Andrew Van Ginkel,LB,MIN,16,0,0
2022,6220,Cole Holcomb,2022Cole Holcomb,LB,PIT,12,0,0
2022,6258,Nik Needham,2022Nik Needham,CB,NYJ,16,0,0
2022,6292,Nick Allegretti,2022Nick Allegretti,G,WAS,16,0,0
2022,6296,Quinton Bell,2022Quinton Bell,LB,MIA,10,0,0
2022,6307,Jordan Kunaszyk,2022Jordan Kunaszyk,LB,,16,0,0
2022,6353,Troy Reeder,2022Troy Reeder,LB,LAR,16,0,0
2022,6430,Curtis Bolton,2022Curtis Bolton,LB,,16,0,0
2022,6553,Austin Walter,2022Austin Walter,RB,,16,0,0
2022,6612,Luke Gifford,2022Luke Gifford,LB,SF,15,0,0
2022,6633,Matt Nelson,2022Matt Nelson,T,MIN,10,0,0
2022,6784,Derrick Brown,2022Derrick Brown,DT,CAR,16,0,0
2022,6785,Jeff Okudah,2022Jeff Okudah,CB,MIN,15,0,0
2022,6833,Bryce Hall,2022Bryce Hall,CB,TB,5,0,0
2022,6838,Marlon Davidson,2022Marlon Davidson,DE,HOU,7,0,0
2022,6857,Collin Johnson,2022Collin Johnson,WR,,16,0,0
2022,6859,Prince Tega Wanogho,2022Prince Tega Wanogho,T,,16,0,0
2022,6864,Khalid Kareem,2022Khalid Kareem,DE,ATL,13,0,0
2022,6874,Kenny Willekes,2022Kenny Willekes,DE,,16,0,0
2022,6875,John Simpson,2022John Simpson,G,NYJ,14,0,0
2022,6883,Lucas Niang,2022Lucas Niang,OL,WAS,16,0,0
2022,6909,Lynn Bowden,2022Lynn Bowden,WR,,16,0,0
2022,6911,Brandon Jones,2022Brandon Jones,DB,DEN,16,0,0
2022,6922,Ezra Cleveland,2022Ezra Cleveland,G,JAX,16,0,0
2022,6928,Kindle Vildor,2022Kindle Vildor,DB,TB,14,0,0
2022,6935,Josiah Scott,2022Josiah Scott,CB,,15,0,0
2022,6941,Troy Dye,2022Troy Dye,LB,LAC,16,0,0
2022,6952,Jonah Jackson,2022Jonah Jackson,G,CHI,12,0,0
2022,6994,Lamar Jackson,2022Lamar Jackson,CB,,10,0,0
2022,7000,Chapelle Russell,2022Chapelle Russell,LB,,16,0,0
2022,7011,Carter Coughlin,2022Carter Coughlin,LB,,16,0,0
2022,7018,Malcolm Roach,2022Malcolm Roach,DT,DEN,16,0,0
2022,7023,Willie Gay,2022Willie Gay,LB,MIA,16,0,0
2022,7028,Armani Taylor-Prioleau,2022Armani Taylor-Prioleau,T,,10,0,0
2022,7041,Robert Hunt,2022Robert Hunt,OL,CAR,16,0,0
2022,7044,Julian Blackmon,2022Julian Blackmon,DB,NO,14,0,0
2022,7051,Grayland Arnold,2022Grayland Arnold,DB,,16,0,0
2022,7113,Alex Highsmith,2022Alex Highsmith,LB,PIT,16,0,0
2022,7120,Trevis Gipson,2022Trevis Gipson,LB,SF,16,0,0
2022,7123,Mike Onwenu,2022Mike Onwenu,OL,NE,16,0,0
2022,7155,Tae Crowder,2022Tae Crowder,LB,,14,0,0
2022,7261,Arryn Siposs,2022Arryn Siposs,P,PHI,16,0,0
2022,7267,Willington Previlon,2022Willington Previlon,DT,,16,0,0
2022,7283,Chris Williams,2022Chris Williams,DT,CHI,8,0,0
2022,7323,Nate Gilliam,2022Nate Gilliam,G,,16,0,0
2022,7325,Joe Gaziano,2022Joe Gaziano,DE,,16,0,0
2022,738,Clark Harris,2022Clark Harris,LS,,16,0,0
2022,7451,Cam Gill,2022Cam Gill,LB,,16,0,0
2022,7467,Blake Gillikin,2022Blake Gillikin,P,ARI,16,0,0
2022,7531,Feleipe Franks,2022Feleipe Franks,TE,ATL,12,0,0
2022,7534,Seth Williams,2022Seth Williams,WR,,16,0,0
2022,7597,Kenny Yeboah,2022Kenny Yeboah,TE,DET,14,0,0
2022,7599,Jermar Jefferson,2022Jermar Jefferson,RB,ARI,16,0,0
2022,7629,Payton Turner,2022Payton Turner,DE,DAL,8,0,0
2022,7632,Caleb Farley,2022Caleb Farley,CB,,16,0,0
2022,7633,Kwity Paye,2022Kwity Paye,DE,IND,11,0,0
2022,7648,Nick Bolton,2022Nick Bolton,LB,KC,16,0,0
2022,7656,Jackson Carman,2022Jackson Carman,G,,2,0,0
